x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,class
0.0,0.0,-0.18240620957309184,-0.047865459249676584,-0.34540750323415265,-0.15782664941785252,-0.47089262613195343,-0.240620957309185,-0.5679172056921087,-0.31047865459249674,-0.21216041397153945,-0.45278137128072443,-0.2910737386804657,-0.6390685640362225,-0.34152652005174644,-0.7645536869340233,-0.38033635187580855,-0.8732212160413971,-0.08538163001293661,-0.49159120310478654,-0.11513583441138421,-0.7128072445019404,-0.1332470892626132,-0.8667529107373868,-0.14877102199223805,-1.0,0.040103492884864166,-0.4721862871927555,0.04915912031047866,-0.6817593790426908,0.059508408796895215,-0.8253557567917206,0.0646830530401035,-0.9521345407503234,0.15782664941785252,-0.407503234152652,0.23027166882276842,-0.5614489003880984,0.2755498059508409,-0.6649417852522639,0.276843467011643,-0.7619663648124192,0
0.0,0.0,-0.18030690537084398,-0.04859335038363171,-0.3452685421994885,-0.159846547314578,-0.47058823529411764,-0.2391304347826087,-0.5741687979539642,-0.30434782608695654,-0.21227621483375958,-0.44884910485933505,-0.2979539641943734,-0.6419437340153452,-0.35038363171355497,-0.7672634271099744,-0.3887468030690537,-0.8759590792838875,-0.08823529411764706,-0.4859335038363171,-0.12404092071611253,-0.7097186700767263,-0.14194373401534527,-0.8644501278772379,-0.15217391304347827,-1.0,0.0370843989769821,-0.4641943734015345,0.043478260869565216,-0.6790281329923273,0.054987212276214836,-0.8209718670076727,0.06521739130434782,-0.948849104859335,0.1547314578005115,-0.3989769820971867,0.22250639386189258,-0.5460358056265985,0.2659846547314578,-0.6470588235294118,0.29923273657289,-0.7429667519181585,0
0.0,0.0,-0.18508997429305912,-0.04884318766066838,-0.3496143958868895,-0.16195372750642673,-0.47429305912596403,-0.2455012853470437,-0.5796915167095116,-0.3097686375321337,-0.22236503856041132,-0.4498714652956298,-0.3059125964010283,-0.6401028277634961,-0.35861182519280205,-0.7673521850899743,-0.39845758354755784,-0.877892030848329,-0.09511568123393316,-0.48586118251928023,-0.13110539845758354,-0.7082262210796915,-0.15038560411311053,-0.8624678663239075,-0.16580976863753213,-1.0,0.030848329048843187,-0.4640102827763496,0.038560411311053984,-0.6786632390745502,0.04755784061696658,-0.8187660668380463,0.05398457583547558,-0.9460154241645244,0.15038560411311053,-0.39845758354755784,0.2159383033419023,-0.5539845758354756,0.2609254498714653,-0.6593830334190232,0.29562982005141386,-0.7596401028277635,0
0.0,0.0,-0.18383311603650587,-0.04563233376792699,-0.35071707953063885,-0.1590612777053455,-0.4771838331160365,-0.242503259452412,-0.5801825293350718,-0.31029986962190353,-0.22685788787483702,-0.4485006518904824,-0.3116036505867014,-0.6414602346805737,-0.3663624511082138,-0.7679269882659713,-0.4067796610169492,-0.877444589308996,-0.10039113428943937,-0.485006518904824,-0.13820078226857888,-0.7092568448500652,-0.16036505867014342,-0.863102998696219,-0.17992177314211213,-1.0,0.027379400260756193,-0.4641460234680574,0.03259452411994785,-0.6805736636245111,0.041720990873533245,-0.8213820078226858,0.0469361147327249,-0.9491525423728814,0.14732724902216426,-0.4015645371577575,0.21251629726205998,-0.5580182529335072,0.25945241199478486,-0.6636245110821382,0.29595827900912647,-0.7653194263363755,0
0.0,0.0,-0.17941952506596306,-0.03825857519788918,-0.3496042216358839,-0.1517150395778364,-0.47757255936675463,-0.23482849604221637,-0.5778364116094987,-0.30606860158311344,-0.22427440633245382,-0.44591029023746703,-0.3100263852242744,-0.6398416886543535,-0.3627968337730871,-0.7664907651715039,-0.40633245382585753,-0.8773087071240105,-0.09762532981530343,-0.48284960422163586,-0.1358839050131926,-0.7044854881266491,-0.158311345646438,-0.8601583113456465,-0.18073878627968337,-1.0,0.029023746701846966,-0.4604221635883905,0.03562005277044855,-0.6767810026385225,0.044854881266490766,-0.8232189973614775,0.048812664907651716,-0.9591029023746702,0.14907651715039577,-0.39577836411609496,0.21767810026385223,-0.5488126649076517,0.262532981530343,-0.6530343007915568,0.29815303430079154,-0.7572559366754618,0
0.0,0.0,-0.18193717277486912,-0.04319371727748691,-0.3494764397905759,-0.15706806282722513,-0.47774869109947643,-0.23821989528795812,-0.5798429319371727,-0.306282722513089,-0.22643979057591623,-0.4476439790575916,-0.3089005235602094,-0.6426701570680629,-0.3599476439790576,-0.768324607329843,-0.4005235602094241,-0.8782722513089005,-0.09816753926701571,-0.4829842931937173,-0.13612565445026178,-0.7068062827225131,-0.15968586387434555,-0.8612565445026178,-0.18193717277486912,-1.0,0.028795811518324606,-0.4594240837696335,0.03795811518324607,-0.675392670157068,0.051047120418848166,-0.8167539267015707,0.058900523560209424,-0.9489528795811518,0.14659685863874344,-0.39397905759162305,0.21335078534031413,-0.5458115183246073,0.2604712041884817,-0.6492146596858639,0.299738219895288,-0.7526178010471204,0
0.0,0.0,-0.17992177314211213,-0.04563233376792699,-0.3455019556714472,-0.16036505867014342,-0.47327249022164275,-0.242503259452412,-0.5736636245110821,-0.31029986962190353,-0.22164276401564537,-0.4498044328552803,-0.3011734028683181,-0.6440677966101694,-0.3520208604954368,-0.7692307692307693,-0.39374185136897,-0.878748370273794,-0.09517601043024772,-0.48370273794002605,-0.1303780964797914,-0.7066492829204694,-0.15514993481095177,-0.8604954367666232,-0.17861799217731422,-1.0,0.03129074315514994,-0.4576271186440678,0.04432855280312908,-0.6714471968709257,0.05736636245110821,-0.8135593220338984,0.06388526727509779,-0.9465449804432855,0.14863102998696218,-0.39113428943937417,0.2138200782268579,-0.5423728813559322,0.2607561929595828,-0.6453715775749674,0.2985658409387223,-0.7470664928292047,0
0.0,0.0,-0.18098958333333334,-0.045572916666666664,-0.3450520833333333,-0.16276041666666666,-0.4713541666666667,-0.24479166666666666,-0.57421875,-0.3111979166666667,-0.22005208333333334,-0.4505208333333333,-0.2981770833333333,-0.6432291666666666,-0.34765625,-0.7682291666666666,-0.3893229166666667,-0.87890625,-0.09244791666666667,-0.484375,-0.12760416666666666,-0.7057291666666666,-0.15104166666666666,-0.8606770833333334,-0.171875,-1.0,0.032552083333333336,-0.4583333333333333,0.045572916666666664,-0.6705729166666666,0.061197916666666664,-0.8125,0.06901041666666667,-0.9440104166666666,0.14973958333333334,-0.390625,0.21614583333333334,-0.5403645833333334,0.2630208333333333,-0.640625,0.30078125,-0.7408854166666666,0
0.0,0.0,-0.17685305591677503,-0.04681404421326398,-0.3420026007802341,-0.16514954486345904,-0.4720416124837451,-0.247074122236671,-0.577373211963589,-0.3107932379713914,-0.21586475942782835,-0.45123537061118335,-0.2977893368010403,-0.6449934980494149,-0.34850455136540964,-0.7698309492847855,-0.38881664499349805,-0.8803641092327699,-0.09102730819245773,-0.48634590377113135,-0.12873862158647595,-0.7074122236671001,-0.15214564369310793,-0.8621586475942783,-0.17425227568270482,-1.0,0.032509752925877766,-0.4616384915474642,0.04681404421326398,-0.6762028608582574,0.0611183355006502,-0.8179453836150845,0.07022106631989597,-0.9492847854356307,0.1482444733420026,-0.3953185955786736,0.21846553966189858,-0.5435630689206762,0.26527958387516254,-0.6436931079323797,0.30299089726918077,-0.7425227568270482,0
0.0,0.0,-0.18064516129032257,-0.05290322580645161,-0.34580645161290324,-0.1703225806451613,-0.47483870967741937,-0.25290322580645164,-0.5793548387096774,-0.3161290322580645,-0.21806451612903227,-0.4541935483870968,-0.29935483870967744,-0.6464516129032258,-0.34838709677419355,-0.7690322580645161,-0.38838709677419353,-0.8774193548387097,-0.09419354838709677,-0.4864516129032258,-0.13419354838709677,-0.7083870967741935,-0.15483870967741936,-0.863225806451613,-0.1703225806451613,-1.0,0.027096774193548386,-0.46064516129032257,0.04,-0.6735483870967742,0.0567741935483871,-0.8141935483870968,0.0696774193548387,-0.944516129032258,0.1406451612903226,-0.3935483870967742,0.20774193548387096,-0.5419354838709678,0.25548387096774194,-0.6425806451612903,0.2929032258064516,-0.7419354838709677,0
